ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3762	"Taf1"	NA	chrNC_000086.8	+	100584365	100584607	100584428	100584607	100584160	100584175	3762	55,58,55	0,0,0	81,45,49	2,3,0	163	100	0.526739290928	1.0	1.0,1.0,1.0	0.961,0.902,1.0	0.046
3763	"Csnk1g1"	NA	chrNC_000075.7	+	65924043	65927194	65927083	65927194	65920028	65920136	3763	85,60,45	30,22,35	90,67,147	46,31,56	3140	100	0.760439884067	1.0	0.083,0.08,0.039	0.059,0.064,0.077	0.001
3764	"Oaz2"	NA	chrNC_000075.7	+	65593477	65593635	65593480	65593635	65583829	65584047	3764	1473,1596,1471	80,64,81	1643,1573,1739	63,81,65	103	100	0.211731631896	0.728422958191996	0.947,0.96,0.946	0.962,0.95,0.963	-0.007
3765	"Parp16"	NA	chrNC_000075.7	+	65143118	65144064	65143922	65144064	65140950	65141122	3765	19,15,12	12,27,20	27,25,13	24,28,18	904	100	0.494214993439	1.0	0.149,0.058,0.062	0.111,0.09,0.074	-0.002
3767	"Igdcc3"	NA	chrNC_000075.7	+	65091054	65091193	65091114	65091193	65090281	65090386	3767	12,11,10	1,2,1	33,13,18	4,1,3	160	100	0.506628570431	1.0	0.882,0.775,0.862	0.838,0.89,0.789	0.001
3768	"Igdcc4"	NA	chrNC_000075.7	+	65034036	65034210	65034039	65034210	65032566	65032704	3768	209,177,181	270,238,201	169,198,143	247,268,152	103	100	0.751894669719	1.0	0.429,0.419,0.466	0.399,0.418,0.477	0.007
3769	"Igdcc4"	NA	chrNC_000075.7	+	65035749	65035986	65035835	65035986	65034036	65034210	3769	755,708,629	11,3,13	651,694,540	9,4,4	186	100	0.21985557424	0.7395609493646241	0.974,0.992,0.963	0.975,0.989,0.986	-0.007
3770	"Igdcc4"	NA	chrNC_000075.7	+	65038604	65038753	65038625	65038753	65037844	65038028	3770	10,10,29	605,466,449	8,10,3	474,571,366	121	100	0.00202830388596	0.05445590273025408	0.013,0.017,0.051	0.014,0.014,0.007	0.015
3771	"Hacd3"	NA	chrNC_000075.7	-	64905476	64907459	64905476	64905604	64908262	64908373	3771	250,260,179	563,533,544	188,239,328	603,593,584	1955	100	1	1.0	0.022,0.024,0.017	0.016,0.02,0.028	-0.0
3774	"Tipin"	NA	chrNC_000075.7	+	64195389	64195525	64195395	64195525	64188866	64188929	3774	30,27,15	22,22,15	28,29,23	28,10,22	106	100	0.672178255419	1.0	0.563,0.537,0.485	0.485,0.732,0.497	-0.043
3775	"Tipin"	NA	chrNC_000075.7	+	64195389	64195525	64195395	64195525	64188866	64188934	3775	19,9,10	3,3,10	15,12,12	4,7,0	106	100	0.369010851251	0.9248696167276744	0.857,0.739,0.485	0.78,0.618,1.0	-0.106
3776	"Tipin"	NA	chrNC_000075.7	+	64195389	64195525	64195395	64195525	64188927	64189268	3776	5,10,11	2,4,1	18,4,8	2,2,3	106	100	0.890047893133	1.0	0.702,0.702,0.912	0.895,0.654,0.716	0.017
3777	"Lctl"	NA	chrNC_000075.7	+	64034119	64034281	64034128	64034281	64033982	64034037	3777	16,9,11	1,1,6	11,7,5	1,0,1	109	100	0.00602560799416	0.10699439380106326	0.936,0.892,0.627	0.91,1.0,0.821	-0.092
3778	"Gm36033"	NA	chrNC_000075.7	-	63843189	63843883	63843189	63843820	63844322	63844471	3778	0,0,2	5,9,12	10,4,10	9,3,5	163	100	8.64992488747e-09	8.708744376704795e-06	0.0,0.0,0.093	0.405,0.45,0.551	-0.438
3779	"Gm36033"	NA	chrNC_000075.7	-	63843189	63844093	63843189	63843820	63844322	63844471	3779	3,4,9	5,9,12	55,6,24	9,3,5	373	100	3.23474301089e-06	0.0007943266496009884	0.139,0.106,0.167	0.621,0.349,0.563	-0.374
3780	"Gm36033"	NA	chrNC_000075.7	-	63843189	63844093	63843189	63843883	63844322	63844471	3780	3,4,7	0,0,0	45,3,14	0,1,0	310	100	1	1.0	1.0,1.0,1.0	1.0,0.492,1.0	0.169
3781	"Gm36033"	NA	chrNC_000075.7	-	63848553	63848745	63848553	63848676	63851067	63851382	3781	13,8,25	0,0,0	38,10,26	1,1,1	169	100	0.430872097108	0.9813893831922766	1.0,1.0,1.0	0.957,0.855,0.939	0.083
3782	"Aagab"	NA	chrNC_000075.7	+	63543665	63543765	63543668	63543765	63542586	63542669	3782	282,307,293	120,115,126	282,276,234	116,137,132	103	100	0.149664000932	0.6170437298030368	0.695,0.722,0.693	0.702,0.662,0.633	0.038
3784	"Iqch"	NA	chrNC_000075.7	-	63352755	63352878	63352755	63352791	63361841	63362012	3784	0,0,2	0,0,0	4,6,0	1,0,0	187	100	1	1.0	NA,NA,1.0	0.681,1.0,NA	0.159
3785	"Iqch"	NA	chrNC_000075.7	-	63415527	63415703	63415527	63415658	63419518	63419602	3785	3,2,5	0,1,0	7,4,0	0,0,0	145	100	1	1.0	1.0,0.58,1.0	1.0,1.0,NA	-0.14
3786	"Gm16759"	NA	chrNC_000075.7	+	63394908	63403347	63395593	63403347	63387868	63388052	3786	3,1,0	0,2,0	0,1,0	0,1,0	785	100	1	1.0	1.0,0.06,NA	NA,0.113,NA	0.417
3787	"Map2k5"	NA	chrNC_000075.7	-	63229484	63229660	63229484	63229549	63237189	63237238	3787	5,2,0	205,169,191	10,2,3	185,176,180	211	100	0.810568087352	1.0	0.011,0.006,0.0	0.025,0.005,0.008	-0.007
3789	"Calml4"	NA	chrNC_000075.7	+	62782740	62783200	62782758	62783200	62765523	62765554	3789	3,1,2	14,21,41	5,5,5	47,23,15	118	100	0.0432274654022	0.31785049372661867	0.154,0.039,0.04	0.083,0.156,0.22	-0.075
3790	"Calml4"	NA	chrNC_000075.7	+	62782740	62783200	62782758	62783200	62778547	62778736	3790	15,15,28	383,567,725	21,25,14	1218,592,642	118	100	0.121647511854	0.555747192743064	0.032,0.022,0.032	0.014,0.035,0.018	0.006
3791	"Psma3"	NA	chrNC_000078.7	+	71030092	71030216	71030097	71030216	71025506	71025589	3791	1371,1360,1360	139,172,125	1364,1412,1261	231,154,171	105	100	0.016703910055	0.18938622346141892	0.904,0.883,0.912	0.849,0.897,0.875	0.026
3792	"Psma3"	NA	chrNC_000078.7	+	71030092	71030216	71030097	71030216	71025506	71025613	3792	85,118,103	1,1,4	110,115,138	13,3,7	105	100	0.00129294120949	0.040806683690110715	0.988,0.991,0.961	0.89,0.973,0.949	0.043
3793	"Dnal1"	NA	chrNC_000078.7	+	84167928	84168095	84168056	84168095	84161101	84161173	3793	70,80,75	93,121,119	74,97,102	156,128,137	228	100	0.777736667386	1.0	0.248,0.225,0.217	0.172,0.249,0.246	0.008
3794	"Kif23"	NA	chrNC_000075.7	-	61826893	61826975	61826893	61826972	61827156	61827239	3794	9,15,14	0,0,1	10,8,5	1,0,0	103	100	1	1.0	1.0,1.0,0.931	0.907,1.0,1.0	0.008
3795	"Gm11335"	NA	chrNC_000079.7	-	23710543	23711996	23710543	23711993	23714846	23715098	3795	1,2,0	0,0,0	5,1,1	1,0,0	103	100	1	1.0	1.0,1.0,NA	0.829,1.0,1.0	0.057
3796	"Frmpd2"	NA	chrNC_000080.7	+	33260189	33260336	33260243	33260336	33257396	33257491	3796	25,53,80	3,4,4	213,27,80	19,4,10	154	100	0.145398857735	0.6076694477691905	0.844,0.896,0.929	0.879,0.814,0.839	0.046
3797	"Frmpd2"	NA	chrNC_000080.7	+	33292766	33293971	33293692	33293971	33287722	33288066	3797	12,23,54	25,40,37	271,15,52	106,10,43	1026	100	3.91271757887e-05	0.00452477009156791	0.045,0.053,0.125	0.199,0.128,0.105	-0.07
3798	"Lrrc49"	NA	chrNC_000075.7	-	60584362	60584566	60584362	60584460	60587351	60587454	3798	323,397,383	1,4,0	425,383,370	1,2,1	206	100	1	1.0	0.994,0.98,1.0	0.995,0.989,0.994	-0.001
3799	"Myo9a"	NA	chrNC_000075.7	+	59709193	59709294	59709196	59709294	59695697	59695797	3799	5,0,3	9,21,17	0,5,0	19,11,23	103	100	0.265114789179	0.8018578218509008	0.35,0.0,0.146	0.0,0.306,0.0	0.063
3800	"Myo9a"	NA	chrNC_000075.7	+	59709193	59709294	59709196	59709294	59697318	59697375	3800	0,1,1	16,20,11	0,0,0	10,22,37	103	100	1	1.0	0.0,0.046,0.081	0.0,0.0,0.0	0.042
3801	"Myo9a"	NA	chrNC_000075.7	+	59782481	59782697	59782484	59782697	59781884	59781966	3801	7,23,7	29,21,12	8,8,0	41,20,7	103	100	0.0381211654962	0.29614498010473894	0.19,0.515,0.362	0.159,0.28,0.0	0.209
3803	"Parp6"	NA	chrNC_000075.7	+	59547319	59547432	59547322	59547432	59547046	59547095	3803	38,80,37	169,200,121	65,35,223	128,164,521	103	100	0.330583672565	0.8889734015449839	0.179,0.28,0.229	0.33,0.172,0.294	-0.036
3804	"Parp6"	NA	chrNC_000075.7	+	59548990	59549093	59549023	59549093	59548306	59548379	3804	7,4,7	129,208,61	10,6,12	113,115,582	133	100	0.615823226997	1.0	0.039,0.014,0.079	0.062,0.038,0.015	0.006
3805	"Parp6"	NA	chrNC_000075.7	+	59556755	59556886	59556801	59556886	59556572	59556636	3805	6,3,5	138,203,94	4,0,17	145,148,578	146	100	0.599779288397	1.0	0.029,0.01,0.035	0.019,0.0,0.02	0.012
3806	"Celf6"	NA	chrNC_000075.7	+	59509001	59509988	59509859	59509988	59497917	59497966	3806	2,31,6	36,55,29	6,7,21	26,25,79	958	100	0.48156750731	1.0	0.006,0.056,0.021	0.024,0.028,0.027	0.001
3807	"Celf6"	NA	chrNC_000075.7	+	59510517	59510650	59510526	59510650	59510277	59510421	3807	40,46,27	0,0,0	17,46,94	0,0,4	109	100	0.438429212235	0.9877165604792973	1.0,1.0,1.0	1.0,1.0,0.956	0.015
3808	"Celf6"	NA	chrNC_000075.7	+	59511412	59511493	59511415	59511493	59510517	59510650	3808	4,15,2	0,10,0	4,11,20	0,0,0	103	100	0.000179345207549	0.011215202171449268	1.0,0.593,1.0	1.0,1.0,1.0	-0.136
3809	"Celf6"	NA	chrNC_000075.7	+	59511412	59511493	59511415	59511493	59510730	59510880	3809	20,43,15	9,10,3	30,29,97	4,9,12	103	100	0.158904352739	0.6391726022278275	0.683,0.807,0.829	0.879,0.758,0.887	-0.068
3810	"Bbs4"	NA	chrNC_000075.7	-	59249770	59249851	59249770	59249834	59251342	59251422	3810	5,2,2	112,157,132	3,1,7	155,113,128	117	100	0.61365276647	1.0	0.037,0.011,0.013	0.016,0.008,0.045	-0.003
3811	"Neo1"	NA	chrNC_000075.7	-	58814153	58814377	58814153	58814329	58815686	58815782	3811	92,122,73	379,398,323	143,101,271	402,358,251	148	100	0.00884336523734	0.133686188002311	0.141,0.172,0.132	0.194,0.16,0.422	-0.11
3812	"Neo1"	NA	chrNC_000075.7	-	58838238	58838458	58838238	58838398	58863241	58863362	3812	448,424,394	195,264,177	513,398,318	266,225,258	160	100	0.104602349685	0.5109832395092576	0.589,0.501,0.582	0.547,0.525,0.435	0.055
3813	"Nptn"	NA	chrNC_000075.7	+	58557779	58557801	58557791	58557801	58550811	58550967	3813	225,145,169	17,29,6	168,181,122	5,5,32	112	100	0.566552252214	1.0	0.922,0.817,0.962	0.968,0.97,0.773	-0.003
3814	"Nptn"	NA	chrNC_000075.7	+	58551291	58551477	58551384	58551477	58550811	58551085	3814	28,31,15	6,5,5	14,23,84	0,3,11	193	100	0.1145273129	0.5390330785337767	0.707,0.763,0.609	1.0,0.799,0.798	-0.173
3815	"Nptn"	NA	chrNC_000075.7	+	58557779	58557801	58557791	58557801	58550811	58551085	3815	1203,910,976	329,647,198	966,1036,772	177,398,1808	112	100	0.322744588604	0.8811844467994513	0.766,0.557,0.815	0.83,0.699,0.276	0.111
3816	"Nptn"	NA	chrNC_000075.7	+	58557779	58557801	58557791	58557801	58551384	58551477	3816	127,90,114	1,2,0	109,114,102	0,2,2	112	100	1	1.0	0.991,0.976,1.0	1.0,0.981,0.979	0.002
3817	"Nptn"	NA	chrNC_000075.7	+	58559123	58560162	58559141	58560162	58558540	58558615	3817	19,28,21	2221,2133,1720	10,44,44	1529,1995,3390	118	100	0.387245534884	0.9379794903637476	0.007,0.011,0.01	0.006,0.018,0.011	-0.002
3818	"Map3k12"	NA	chrNC_000081.7	-	102410500	102410710	102410500	102410617	102411071	102411180	3818	56,47,32	0,1,0	26,43,69	0,0,0	193	100	1	1.0	1.0,0.961,1.0	1.0,1.0,1.0	-0.013
3819	"Map3k12"	NA	chrNC_000081.7	-	102417724	102417832	102417724	102417813	102418353	102418440	3819	18,10,12	238,177,150	19,19,14	156,221,237	119	100	0.399211500561	0.9500787573870708	0.06,0.045,0.063	0.093,0.067,0.047	-0.013
3820	"Gm32768"	NA	chrNC_000075.7	-	58371639	58373717	58371639	58371859	58374474	58374769	3820	1,4,3	4,2,0	2,8,0	2,6,6	1958	100	0.811665693535	1.0	0.013,0.093,1.0	0.049,0.064,0.0	0.331
3832	"Pml"	NA	chrNC_000075.7	-	58125358	58127852	58125358	58127847	58128997	58129148	3832	129,133,160	10,13,8	146,121,77	12,5,6	105	100	0.664382645717	1.0	0.925,0.907,0.95	0.921,0.958,0.924	-0.007
3833	"Pml"	NA	chrNC_000075.7	-	58125358	58127852	58125358	58127847	58136637	58136690	3833	34,35,45	3,1,0	22,55,26	0,0,0	105	100	0.449833870232	0.9986609493926738	0.915,0.971,1.0	1.0,1.0,1.0	-0.038
3835	"Chodl"	NA	chrNC_000082.7	+	78747113	78748624	78747244	78748624	78745899	78745978	3835	1,2,0	1,2,2	2,0,2	0,4,0	231	100	0.0559041836869	0.3674382014030412	0.302,0.302,0.0	1.0,0.0,1.0	-0.465
3836	"Islr2"	NA	chrNC_000075.7	-	58107554	58107744	58107554	58107726	58108562	58108655	3836	4,0,2	0,0,0	4,0,6	0,1,0	118	100	1	1.0	1.0,NA,1.0	1.0,0.0,1.0	0.333
3837	"Islr"	NA	chrNC_000075.7	-	58063546	58065544	58063546	58065513	58065709	58065837	3837	17,10,17	67,63,82	28,22,28	128,97,104	131	100	0.480085915772	1.0	0.162,0.108,0.137	0.143,0.148,0.17	-0.018
3838	"Ccdc33"	NA	chrNC_000075.7	-	57940502	57940594	57940502	57940591	57940838	57940998	3838	6,22,29	3,9,13	163,20,57	32,6,18	103	100	0.0665065204509	0.39927707090021536	0.66,0.704,0.684	0.832,0.764,0.755	-0.101
3840	"Ubl7"	NA	chrNC_000075.7	+	57818992	57819108	57818999	57819108	57818279	57818290	3840	3,0,2	0,4,0	3,2,3	4,3,1	107	100	0.0768257197972	0.4275739894517466	1.0,0.0,1.0	0.412,0.384,0.737	0.156
3841	"Ubl7"	NA	chrNC_000075.7	+	57818992	57819108	57818999	57819108	57818279	57818342	3841	4,0,1	11,20,24	1,0,3	27,26,29	107	100	0.843637828367	1.0	0.254,0.0,0.037	0.033,0.0,0.088	0.057
3842	"Ubl7"	NA	chrNC_000075.7	+	57818992	57819108	57818999	57819108	57818279	57818454	3842	4,1,3	2,0,1	1,0,5	2,2,1	107	100	0.0269607839537	0.2441017741419529	0.651,1.0,0.737	0.318,0.0,0.824	0.415
3846	"Csk"	NA	chrNC_000075.7	-	57536542	57537203	57536542	57536636	57537450	57537670	3846	4,3,10	340,297,356	8,9,4	299,356,254	667	100	1	1.0	0.002,0.002,0.004	0.004,0.004,0.002	-0.001
3847	"Csk"	NA	chrNC_000075.7	-	57538649	57538745	57538649	57538726	57552277	57552892	3847	6,7,6	220,223,235	4,11,5	178,230,176	119	100	0.580183946772	1.0	0.022,0.026,0.021	0.019,0.039,0.023	-0.004
3848	"Ulk3"	NA	chrNC_000075.7	+	57497943	57498064	57498020	57498064	57497606	57497747	3848	109,90,92	4,3,4	141,93,158	6,0,3	177	100	0.283042274544	0.8257518458733678	0.939,0.944,0.929	0.93,1.0,0.967	-0.028
3849	"Ulk3"	NA	chrNC_000075.7	+	57501227	57501329	57501264	57501329	57501033	57501136	3849	9,4,9	62,45,40	19,11,19	60,68,71	137	100	0.0548253246748	0.363527325068656	0.096,0.061,0.141	0.188,0.106,0.163	-0.053
3850	"Mpi"	NA	chrNC_000075.7	-	57453676	57453878	57453676	57453850	57455810	57455993	3850	26,14,13	214,220,188	12,28,29	190,201,229	128	100	0.190249495899	0.6907435718395716	0.087,0.047,0.051	0.047,0.098,0.09	-0.017
3851	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292660	57292377	57292650	57306043	57306128	3851	6,10,7	14,10,4	7,14,9	21,2,11	110	100	0.678904087027	1.0	0.28,0.476,0.614	0.233,0.864,0.427	-0.051
3852	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292678	57292377	57292650	57306043	57306128	3852	4,2,9	14,10,4	11,4,8	21,2,11	128	100	0.536502992504	1.0	0.182,0.135,0.637	0.29,0.61,0.362	-0.103
3853	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292712	57292377	57292650	57306043	57306128	3853	7,0,12	14,10,4	10,5,4	21,2,11	162	100	0.77405995954	1.0	0.236,0.0,0.649	0.227,0.607,0.183	-0.044
3854	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292678	57292377	57292660	57306043	57306128	3854	2,2,4	4,10,2	8,0,5	4,10,6	118	100	0.901901585764	1.0	0.298,0.145,0.629	0.629,0.0,0.414	0.01
3855	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292712	57292377	57292660	57306043	57306128	3855	5,0,7	4,10,2	7,1,1	4,10,6	152	100	0.439617085056	0.9885776913239142	0.451,0.0,0.697	0.535,0.062,0.099	0.151
3856	"Ppcdc"	NA	chrNC_000075.7	-	57292377	57292712	57292377	57292678	57306043	57306128	3856	4,0,5	1,2,2	6,1,0	7,0,4	134	100	0.171480282668	0.6557020455379506	0.749,0.0,0.651	0.39,1.0,0.0	0.003
3857	"Ppcdc"	NA	chrNC_000075.7	-	57322368	57322755	57322368	57322537	57327445	57327574	3857	146,136,167	52,49,50	294,149,213	45,58,51	318	100	0.133597106098	0.5834023705733211	0.469,0.466,0.512	0.673,0.447,0.568	-0.08
3858	"Ppcdc"	NA	chrNC_000075.7	-	57322368	57322755	57322368	57322537	57342185	57342368	3858	116,100,117	8,5,4	216,117,158	7,8,15	318	100	0.495083871163	1.0	0.82,0.863,0.902	0.907,0.821,0.768	0.03
3859	"Ppcdc"	NA	chrNC_000075.7	-	57346396	57346645	57346396	57346642	57347224	57347339	3859	0,3,4	1,0,0	2,2,2	0,0,0	103	100	1	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
3861	"Hmg20a"	NA	chrNC_000075.7	+	56401809	56404220	56401816	56404220	56397105	56397248	3861	2,3,0	111,135,124	1,1,0	163,132,214	107	100	1	1.0	0.017,0.02,0.0	0.006,0.007,0.0	0.008
3862	"Pstpip1"	NA	chrNC_000075.7	+	56021513	56021614	56021518	56021614	55997259	55997728	3862	113,84,104	3,0,1	89,113,130	0,5,3	105	100	0.322492586095	0.8811844467994513	0.973,1.0,0.99	1.0,0.956,0.976	0.01
3863	"Pstpip1"	NA	chrNC_000075.7	+	56029990	56030105	56030042	56030105	56027830	56027937	3863	37,17,65	152,203,177	39,47,27	188,221,145	152	100	0.754060867277	1.0	0.138,0.052,0.195	0.12,0.123,0.109	0.011
3864	"Pstpip1"	NA	chrNC_000075.7	+	56030515	56030644	56030545	56030644	56030042	56030105	3864	9,5,7	246,257,266	5,18,4	250,308,207	130	100	0.428842013315	0.9796478594371169	0.027,0.015,0.02	0.015,0.043,0.015	-0.004
3865	"Pstpip1"	NA	chrNC_000075.7	+	56031031	56031077	56031037	56031077	56030545	56030644	3865	315,359,335	0,0,0	304,369,255	1,0,1	106	100	1	1.0	1.0,1.0,1.0	0.997,1.0,0.996	0.002
3866	"Pstpip1"	NA	chrNC_000075.7	+	56031877	56031957	56031881	56031957	56031031	56031077	3866	228,240,254	0,7,0	201,285,177	0,3,0	104	100	0.904688129082	1.0	1.0,0.971,1.0	1.0,0.989,1.0	-0.006
3867	"Pstpip1"	NA	chrNC_000075.7	+	56035010	56035144	56035019	56035144	56034768	56034821	3867	311,329,396	13,23,17	337,328,279	17,13,12	109	100	0.511644540523	1.0	0.956,0.929,0.955	0.948,0.959,0.955	-0.007
3868	"Nrg4"	NA	chrNC_000075.7	-	55133899	55134038	55133899	55134000	55135136	55135222	3868	1,4,3	0,0,0	4,2,5	2,0,0	138	100	1	1.0	1.0,1.0,1.0	0.592,1.0,1.0	0.136
3870	"Mdm1"	NA	chrNC_000076.7	+	117983885	117986861	117986693	117986861	117982499	117982876	3870	108,164,169	8,21,13	336,152,244	18,7,13	2908	100	0.0156480967069	0.1824379911507575	0.317,0.212,0.309	0.391,0.427,0.392	-0.124
3871	"Mdm1"	NA	chrNC_000076.7	+	117983885	117986861	117986726	117986861	117982499	117982876	3871	117,197,188	0,5,0	374,169,260	3,0,4	2941	100	0.7146897983	1.0	1.0,0.573,1.0	0.809,1.0,0.688	0.025
3872	"Mdm1"	NA	chrNC_000076.7	+	117986693	117986861	117986726	117986861	117982499	117982876	3872	17,54,32	0,5,0	56,24,29	3,0,4	133	100	0.386818948729	0.9377541959555917	1.0,0.89,1.0	0.933,1.0,0.845	0.037
3873	"Mdm1"	NA	chrNC_000076.7	+	117986693	117986861	117986726	117986861	117983885	117984020	3873	24,59,43	1,4,0	84,47,51	1,0,1	133	100	0.396475981062	0.9473642936032228	0.947,0.917,1.0	0.984,1.0,0.975	-0.032
3874	"Skic8"	NA	chrNC_000075.7	-	54637917	54637945	54637917	54637940	54638670	54638721	3874	552,566,578	42,53,37	577,436,569	36,63,57	105	100	0.100981370541	0.5002365644836084	0.926,0.91,0.937	0.939,0.868,0.905	0.02
3875	"Dnaja4"	NA	chrNC_000075.7	+	54617785	54618016	54617888	54618016	54616416	54616644	3875	431,508,655	10,21,13	1023,508,734	18,10,14	203	100	0.0962188451532	0.48802586045461843	0.955,0.923,0.961	0.966,0.962,0.963	-0.017
3876	"Dmxl2"	NA	chrNC_000075.7	-	54303523	54303654	54303523	54303651	54305330	54305407	3876	57,77,26	34,36,22	42,49,181	23,44,74	103	100	0.885762294202	1.0	0.619,0.675,0.534	0.639,0.52,0.704	-0.012
3877	"Dmxl2"	NA	chrNC_000075.7	-	54303523	54303654	54303523	54303651	54307225	54307417	3877	0,0,1	0,0,0	0,1,0	1,1,1	103	100	1	1.0	NA,NA,1.0	0.0,0.493,0.0	0.836
3878	"Dmxl2"	NA	chrNC_000075.7	-	54358080	54358352	54358080	54358336	54358885	54359125	3878	70,75,36	3,0,5	54,39,168	5,3,6	116	100	0.481738942443	1.0	0.953,1.0,0.861	0.903,0.918,0.96	0.011
3879	"Mrpl39"	NA	chrNC_000082.7	-	84515168	84516370	84515168	84515272	84517157	84517205	3879	183,151,193	203,172,212	264,219,160	249,192,210	1198	100	0.443939996501	0.9926650600887715	0.07,0.068,0.071	0.081,0.087,0.06	-0.006
3880	"Mrpl39"	NA	chrNC_000082.7	-	84515168	84516808	84515168	84515272	84517157	84517205	3880	334,348,394	203,172,212	520,431,340	249,192,210	1636	100	0.504870077181	1.0	0.091,0.11,0.102	0.113,0.121,0.09	-0.007
3881	"Mrpl39"	NA	chrNC_000082.7	-	84515168	84516808	84515168	84516370	84517157	84517205	3881	163,207,219	12,10,18	273,223,185	17,11,5	538	100	0.188735703436	0.6867333076232917	0.716,0.794,0.693	0.749,0.79,0.873	-0.07
3882	"Elmod1"	NA	chrNC_000075.7	-	53843013	53843197	53843013	53843159	53854131	53854233	3882	19,16,17	194,256,257	19,29,22	299,227,400	138	100	0.826245823303	1.0	0.066,0.043,0.046	0.044,0.085,0.038	-0.004
3886	"Sik2"	NA	chrNC_000075.7	-	50804100	50805381	50804100	50804689	50806643	50807261	3886	808,757,626	7,8,7	759,776,819	2,7,1	792	100	0.0119172142041	0.15683988576062588	0.936,0.923,0.919	0.98,0.933,0.99	-0.042
3887	"Sik2"	NA	chrNC_000075.7	-	50818706	50818871	50818706	50818796	50824683	50824836	3887	177,204,163	25,35,17	162,192,176	13,19,25	175	100	0.165252259136	0.6499061503833	0.802,0.769,0.846	0.877,0.852,0.801	-0.038
3888	"Hspb2"	NA	chrNC_000075.7	-	50662371	50663033	50662371	50662751	50663476	50663654	3888	96,74,85	100,88,89	136,129,91	109,124,86	382	100	0.169123198772	0.653384181716348	0.201,0.18,0.2	0.246,0.214,0.217	-0.032
3889	"Dixdc1"	NA	chrNC_000075.7	-	50617424	50617550	50617424	50617547	50622064	50622272	3889	7,5,1	0,2,0	2,4,2	1,1,2	103	100	0.0461621691402	0.33149837296971013	1.0,0.708,1.0	0.66,0.795,0.493	0.253
3890	"Dixdc1"	NA	chrNC_000075.7	-	50617424	50617550	50617424	50617547	50622142	50622272	3890	43,58,60	2,2,0	85,57,53	3,0,3	103	100	0.519487784348	1.0	0.954,0.966,1.0	0.965,1.0,0.945	0.003
3891	"Dixdc1"	NA	chrNC_000075.7	-	50648943	50649056	50648943	50649035	50650565	50650900	3891	1,7,5	29,21,45	10,5,11	41,22,27	121	100	0.0401304025866	0.3053159802421267	0.028,0.216,0.084	0.168,0.158,0.252	-0.083
3892	"Nkapd1"	NA	chrNC_000075.7	-	50516541	50519236	50516541	50519233	50520671	50520725	3892	90,120,97	19,24,10	158,127,110	18,22,24	103	100	0.856849992163	1.0	0.821,0.829,0.904	0.895,0.849,0.817	-0.002
3893	"Tmtc3"	NA	chrNC_000076.7	-	100320912	100321047	100320912	100320987	100323023	100323230	3893	6,2,2	22,12,17	4,3,8	18,16,2	160	100	0.157768798027	0.6371505248840097	0.146,0.094,0.068	0.122,0.105,0.714	-0.211
3894	"Pitrm1"	NA	chrNC_000079.7	+	6599615	6599718	6599618	6599718	6598192	6598265	3894	20,22,34	41,41,45	44,40,69	59,49,53	103	100	0.0418560382513	0.3126161669985819	0.321,0.343,0.423	0.42,0.442,0.558	-0.111
3895	"Pitrm1"	NA	chrNC_000079.7	+	6624901	6625165	6625052	6625165	6624395	6624467	3895	12,18,4	184,198,185	11,20,12	168,225,233	251	100	0.57515745933	1.0	0.025,0.035,0.009	0.025,0.034,0.02	-0.003
3898	"Nrap"	NA	chrNC_000085.7	-	56370691	56370799	56370691	56370796	56372490	56372595	3898	0,0,1	0,0,0	0,0,0	0,0,1	103	100	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
3900	"Cep19"	NA	chrNC_000082.7	+	31921752	31921862	31921784	31921862	31918617	31918929	3900	2,2,3	232,264,295	6,2,3	276,276,355	132	100	1	1.0	0.006,0.006,0.008	0.016,0.005,0.006	-0.002
3902	"Gm30541"	NA	chrNC_000085.7	-	53301502	53313609	53301502	53310034	53314076	53314246	3902	32,24,49	0,1,0	26,20,35	0,0,0	3675	100	1	1.0	1.0,0.395,1.0	1.0,1.0,1.0	-0.202
3903	"Gm30541"	NA	chrNC_000085.7	-	53301502	53313621	53301502	53310034	53314076	53314246	3903	38,24,51	0,1,0	26,20,42	0,0,0	3687	100	1	1.0	1.0,0.394,1.0	1.0,1.0,1.0	-0.202
3905	"Usp28"	NA	chrNC_000075.7	+	48922562	48922642	48922565	48922642	48921542	48921616	3905	22,16,20	4,2,1	42,28,27	4,3,1	103	100	0.665265240214	1.0	0.842,0.886,0.951	0.911,0.901,0.963	-0.032
3906	"Zfp280c"	NA	chrNC_000086.8	-	47667256	47667433	47667256	47667406	47673611	47673768	3906	24,14,7	0,2,0	10,11,3	0,0,0	127	100	1	1.0	1.0,0.846,1.0	1.0,1.0,1.0	-0.051
