ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1149	"Rnf41"	NA	chrNC_000076.7	+	128273951	128277310	128273951	128274328	128275381	128277310	1149	2834,3137,3069	1,1,0	2864,2924,3164	3,0,0	1153	100	1	1.0	0.996,0.996,1.0	0.988,1.0,1.0	0.001
1152	"Pan2"	NA	chrNC_000076.7	+	128150051	128150423	128150051	128150185	128150316	128150423	1152	57,64,49	35,35,39	62,50,76	25,37,25	231	100	0.179505440247	0.5780255583431035	0.413,0.442,0.352	0.518,0.369,0.568	-0.083
1153	"Pan2"	NA	chrNC_000076.7	+	128150051	128150423	128150051	128150197	128150316	128150423	1153	55,63,48	0,12,4	61,48,72	1,5,7	219	100	0.633508810745	1.0	1.0,0.706,0.846	0.965,0.814,0.824	-0.017
1154	"Pan2"	NA	chrNC_000076.7	+	128154031	128154907	128154031	128154211	128154813	128154907	1154	98,69,99	78,51,59	112,132,63	67,47,64	702	100	0.365107776078	0.8254606480808705	0.152,0.162,0.193	0.192,0.286,0.123	-0.031
1155	"Pan2"	NA	chrNC_000076.7	+	128154031	128154907	128154031	128154234	128154813	128154907	1155	92,62,92	1,2,0	110,124,61	3,0,0	679	100	0.679015276029	1.0	0.931,0.82,1.0	0.844,1.0,1.0	-0.031
1156	"Haghl"	NA	chrNC_000083.7	-	26001760	26002556	26001760	26002152	26002476	26002556	1156	354,228,335	579,670,584	334,392,311	638,641,734	424	100	0.721508069644	1.0	0.126,0.074,0.119	0.11,0.126,0.091	-0.003
1157	"Haghl"	NA	chrNC_000083.7	-	26003048	26003342	26003048	26003152	26003233	26003342	1157	142,132,150	610,684,601	111,155,198	658,591,755	181	100	0.830982020143	1.0	0.114,0.096,0.121	0.085,0.127,0.127	-0.003
1158	"Gm30989"	NA	chrNC_000076.7	-	127485942	127486471	127485942	127486153	127486404	127486471	1158	19,3,8	4,1,0	14,12,4	3,0,2	351	100	0.812920625922	1.0	0.575,0.461,1.0	0.571,1.0,0.363	0.034
1159	"Hnrnpm"	NA	chrNC_000083.7	-	33885467	33885659	33885467	33885503	33885620	33885659	1159	839,848,835	422,405,408	667,821,607	446,425,373	217	100	0.0396377035791	0.23801420769780002	0.478,0.491,0.485	0.408,0.471,0.429	0.049
1160	"Rnaseh1"	NA	chrNC_000078.7	+	28707631	28708294	28707631	28707716	28708169	28708294	1160	53,21,46	73,70,97	36,44,63	84,70,69	553	100	0.146758987871	0.5144592966506389	0.116,0.051,0.079	0.072,0.102,0.142	-0.023
1161	"Pip4k2c"	NA	chrNC_000076.7	-	127032935	127035013	127032935	127034617	127034913	127035013	1161	1097,1132,1002	18,15,10	984,1081,1348	18,16,12	396	100	0.933679353872	1.0	0.939,0.95,0.962	0.932,0.945,0.966	0.003
1162	"Dtx3"	NA	chrNC_000076.7	-	127026246	127027422	127026246	127026908	127027204	127027422	1162	1215,1057,1285	798,907,880	1239,1496,2164	1005,830,1085	396	100	0.0774174401839	0.34998259526459996	0.278,0.227,0.269	0.237,0.313,0.335	-0.037
1163	"Spata6l"	NA	chrNC_000085.7	-	28900456	28901102	28900456	28900640	28900966	28901102	1163	66,73,111	0,3,0	175,105,128	0,0,0	426	100	0.79999389978	1.0	1.0,0.851,1.0	1.0,1.0,1.0	-0.05
1164	"Spata6l"	NA	chrNC_000085.7	-	28944993	28945232	28944993	28945069	28945202	28945232	1164	11,6,26	1,0,2	23,20,18	2,2,3	233	100	0.0709757725742	0.33755117029376264	0.825,1.0,0.848	0.832,0.811,0.72	0.103
1165	"Agap2"	NA	chrNC_000076.7	+	126927438	126929039	126927438	126928159	126928260	126929039	1165	556,859,263	66,83,40	473,609,2080	65,62,275	201	100	0.518593599006	0.9807997724555731	0.807,0.837,0.766	0.784,0.83,0.79	0.002
1166	"Vwa5b2"	NA	chrNC_000082.7	+	20410129	20413149	20410129	20410300	20412929	20413149	1166	15,24,13	3,18,4	6,14,178	6,2,35	2729	100	0.0447009600067	0.2599308091859652	0.155,0.047,0.106	0.035,0.204,0.157	-0.029
1167	"Gm30041"	NA	chrNC_000076.7	+	125973497	125974190	125973497	125973560	125973885	125974190	1167	0,2,1	0,1,0	0,0,4	0,0,0	425	100	1	1.0	NA,0.32,1.0	NA,NA,1.0	-0.34
1172	"Mon2"	NA	chrNC_000076.7	-	122827964	122831738	122827964	122828318	122828425	122831738	1172	53,75,41	8,3,3	88,71,95	6,9,11	207	100	0.446453101308	0.9087901757247979	0.762,0.924,0.868	0.876,0.792,0.807	0.026
1173	"Anks1"	NA	chrNC_000083.7	+	28278267	28281573	28278267	28278365	28279535	28281573	1173	238,219,189	214,228,231	200,329,338	293,213,214	1270	100	0.0473173056086	0.26644050469236275	0.081,0.07,0.061	0.051,0.108,0.111	-0.019
1174	"Xpot"	NA	chrNC_000076.7	-	121447380	121447617	121447380	121447458	121447578	121447617	1174	550,662,547	19,15,14	699,482,608	46,22,36	220	100	5.88981989024e-05	0.004008638452447575	0.929,0.953,0.947	0.874,0.909,0.885	0.054
1176	"Taf8"	NA	chrNC_000083.7	-	47798974	47801207	47798974	47800821	47801067	47801207	1176	12,12,4	40,46,65	8,12,9	56,44,30	346	100	0.568258501304	1.0	0.08,0.07,0.017	0.04,0.073,0.08	-0.009
1177	"Taf8"	NA	chrNC_000083.7	-	47798974	47804629	47798974	47800821	47804486	47804629	1177	467,424,575	0,0,0	449,574,473	0,1,2	3765	100	0.605297429819	1.0	1.0,1.0,1.0	1.0,0.938,0.863	0.066
1178	"Taf8"	NA	chrNC_000083.7	-	47798974	47804629	47798974	47801207	47804486	47804629	1178	426,381,528	39,46,42	403,533,432	45,37,35	3379	100	0.508506873554	0.9715301269332237	0.244,0.197,0.271	0.21,0.299,0.268	-0.022
1179	"Taf8"	NA	chrNC_000083.7	-	47801067	47804629	47801067	47801446	47804486	47804629	1179	393,360,480	0,0,3	374,503,411	0,0,0	3140	100	0.747624138458	1.0	1.0,1.0,0.836	1.0,1.0,1.0	-0.055
1184	"2810408A11Rik"	NA	chrNC_000077.7	-	69788188	69788580	69788188	69788318	69788444	69788580	1184	4,3,3	2,1,2	11,6,2	5,0,1	226	100	0.300088396762	0.7559704193957548	0.469,0.57,0.399	0.493,1.0,0.469	-0.175
1185	"2810408A11Rik"	NA	chrNC_000077.7	-	69788436	69788976	69788436	69788580	69788928	69788976	1185	29,29,46	7,7,14	26,24,36	14,7,1	448	100	0.643190263491	1.0	0.48,0.48,0.423	0.293,0.434,0.889	-0.078
1186	"2810408A11Rik"	NA	chrNC_000077.7	-	69788928	69789236	69788928	69788976	69789077	69789236	1186	2,0,13	14,8,23	6,4,7	11,7,10	201	100	0.124611182067	0.4675108048508993	0.066,0.0,0.219	0.213,0.221,0.258	-0.136
1187	"2810408A11Rik"	NA	chrNC_000077.7	-	69788928	69789236	69788928	69788976	69789139	69789236	1187	9,12,33	4,0,2	17,14,12	2,3,2	263	100	0.572019045501	1.0	0.461,1.0,0.863	0.764,0.64,0.695	0.075
1188	"Prdm9"	NA	chrNC_000083.7	-	15763333	15765622	15763333	15765096	15765180	15765622	1188	9,2,12	0,0,0	6,8,8	0,0,1	184	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.813	0.062
1190	"Prdm9"	NA	chrNC_000083.7	-	15783482	15784635	15783482	15783593	15784497	15784635	1190	48,47,24	0,5,4	52,37,87	3,3,6	1004	100	0.907143545335	1.0	1.0,0.484,0.374	0.633,0.551,0.591	0.028
1191	"Magt1"	NA	chrNC_000086.8	-	105011689	105015085	105011689	105014632	105015041	105015085	1191	433,483,504	24,27,27	721,526,401	29,18,26	509	100	0.285057517604	0.7354750065381159	0.78,0.778,0.786	0.83,0.852,0.752	-0.03
1193	"Zfc3h1"	NA	chrNC_000076.7	+	115267607	115268677	115267607	115267670	115267800	115268677	1193	72,45,19	129,98,133	48,48,67	149,140,116	230	100	0.558874767381	1.0	0.195,0.166,0.058	0.123,0.13,0.201	-0.012
1194	"Kcnc2"	NA	chrNC_000076.7	+	112299895	112302209	112299895	112299990	112301037	112302209	1194	93,135,110	0,0,0	142,82,554	1,0,0	1147	100	1	1.0	1.0,1.0,1.0	0.925,1.0,1.0	0.025
1195	"Nap1l1"	NA	chrNC_000076.7	+	111331900	111334011	111331900	111331966	111332614	111334011	1195	4115,3923,4132	285,212,292	3727,4285,3742	315,178,301	748	100	0.873609331634	1.0	0.659,0.712,0.654	0.613,0.763,0.624	0.008
1196	"Tafazzin"	NA	chrNC_000086.8	+	73332053	73332625	73332053	73332119	73332267	73332625	1196	61,64,46	100,128,113	126,63,102	126,107,131	248	100	0.00272844110982	0.045289472430227004	0.197,0.168,0.141	0.287,0.192,0.239	-0.071
1197	"Kdm4b"	NA	chrNC_000083.7	+	56703203	56703692	56703203	56703382	56703496	56703692	1197	43,48,26	173,169,149	28,18,56	218,152,372	214	100	0.00111738530987	0.025211989667770985	0.104,0.117,0.075	0.057,0.052,0.066	0.04
1198	"Rai1"	NA	chrNC_000077.7	+	60075921	60084858	60075921	60081448	60084764	60084858	1198	300,257,252	155,177,178	448,315,336	215,164,185	3416	100	0.0706136106536	0.3366756079377	0.054,0.041,0.04	0.057,0.053,0.05	-0.008
1199	"Rai1"	NA	chrNC_000077.7	+	60084764	60088177	60084764	60084858	60088116	60088177	1199	1358,1587,1259	3,15,7	2088,1449,1967	1,0,10	3358	100	0.00267706240685	0.04510327092110625	0.931,0.759,0.843	0.984,1.0,0.854	-0.102
1200	"Rai1"	NA	chrNC_000077.7	+	60084764	60088664	60084764	60084858	60088614	60088664	1200	1517,1711,1401	110,137,123	2284,1590,2140	147,111,149	3856	100	0.135243637233	0.4885238034887622	0.263,0.245,0.228	0.287,0.271,0.271	-0.031
1201	"Rai1"	NA	chrNC_000077.7	+	60084764	60088664	60084764	60088177	60088614	60088664	1201	174,142,150	11,22,12	218,164,192	3,15,24	537	100	0.310697093147	0.7710871312494098	0.747,0.546,0.699	0.931,0.671,0.598	-0.069
1203	"Sdr39u1"	NA	chrNC_000080.7	-	56135699	56136762	56135699	56135843	56136640	56136762	1203	544,504,544	153,174,172	611,530,695	196,160,215	897	100	0.938047218995	1.0	0.284,0.244,0.261	0.258,0.27,0.265	-0.001
1204	"Sdr39u1"	NA	chrNC_000080.7	-	56135699	56136762	56135699	56135934	56136640	56136762	1204	438,375,430	18,54,38	424,416,566	7,18,29	806	100	0.00683858673553	0.08055452904646368	0.751,0.463,0.584	0.883,0.741,0.708	-0.178
1206	"Nfatc4"	NA	chrNC_000080.7	+	56069679	56071400	56069679	56070261	56071013	56071400	1206	77,38,68	9,10,6	101,40,122	6,5,5	852	100	0.0552534767192	0.292356948283497	0.501,0.308,0.571	0.664,0.484,0.741	-0.17
1207	"Socs2"	NA	chrNC_000076.7	-	95246513	95248972	95246513	95246597	95248520	95248972	1207	833,763,857	0,0,1	980,773,1305	0,0,2	2023	100	1	1.0	1.0,1.0,0.977	1.0,1.0,0.97	0.002
1208	"Socs2"	NA	chrNC_000076.7	-	95246513	95248972	95246513	95246617	95248520	95248972	1208	833,763,857	0,0,0	980,773,1301	0,0,1	2003	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005
1210	"Prkd1"	NA	chrNC_000078.7	-	50411294	50411562	50411294	50411372	50411506	50411562	1210	383,357,428	2,2,0	458,439,315	0,2,0	234	100	1	1.0	0.988,0.987,1.0	1.0,0.989,1.0	-0.005
1211	"Gm32827"	NA	chrNC_000076.7	-	94257617	94259001	94257617	94257786	94258931	94259001	1211	2,2,0	0,0,0	5,0,1	1,2,0	1245	100	1	1.0	1.0,1.0,NA	0.287,0.0,1.0	0.571
1212	"Metap2"	NA	chrNC_000076.7	-	93725399	93726465	93725399	93725886	93725968	93726465	1212	9,1,6	0,0,0	2,5,6	0,2,0	182	100	1	1.0	1.0,1.0,1.0	1.0,0.579,1.0	0.14
1213	"Apaf1"	NA	chrNC_000076.7	-	90825172	90827458	90825172	90825576	90827343	90827458	1213	1054,1108,1035	2,5,2	1161,971,1059	10,3,3	1867	100	0.132800155866	0.48351329476666366	0.966,0.922,0.965	0.861,0.945,0.95	0.032
1215	"Ankrd28"	NA	chrNC_000080.7	-	31420724	31424263	31420724	31421682	31423809	31424263	1215	2908,2567,2343	22,9,15	2606,3125,2583	17,26,19	2227	100	0.241847270492	0.669430335101658	0.856,0.928,0.875	0.873,0.844,0.859	0.028
1216	"Ankrd28"	NA	chrNC_000080.7	-	31502121	31503640	31502121	31502172	31502692	31503640	1216	343,262,176	2,3,3	268,370,244	4,7,6	620	100	0.0788717926308	0.3529402564093341	0.965,0.934,0.904	0.915,0.895,0.868	0.042
1217	"Ttc41"	NA	chrNC_000076.7	+	86566694	86569658	86566694	86567130	86569418	86569658	1217	40,28,26	4,4,4	27,37,39	10,4,8	2388	100	0.24548973076	0.6751494397897339	0.295,0.227,0.214	0.102,0.279,0.17	0.062
1218	"Ttc41"	NA	chrNC_000076.7	+	86566694	86569658	86566694	86569249	86569418	86569658	1218	11,7,1	2,0,0	0,0,7	1,0,3	269	100	1	1.0	0.672,1.0,1.0	0.0,NA,0.464	0.659
1219	"Ntsr2"	NA	chrNC_000078.7	+	16706597	16708456	16706597	16706690	16708365	16708456	1219	319,492,549	7,13,13	3955,375,2740	106,17,80	1775	100	0.261683280217	0.6992770890869624	0.72,0.681,0.704	0.678,0.554,0.659	0.071
1220	"Ntsr2"	NA	chrNC_000078.7	+	16706597	16708456	16706597	16706813	16708365	16708456	1220	238,310,387	4,11,11	2950,256,2037	46,1,28	1652	100	0.0253624596102	0.17691242849748784	0.783,0.63,0.68	0.795,0.939,0.815	-0.152
1221	"Ntsr2"	NA	chrNC_000078.7	+	16706597	16708456	16706597	16706864	16708365	16708456	1221	206,238,310	7,16,2	2504,216,1740	71,6,61	1601	100	0.827612125087	1.0	0.648,0.482,0.906	0.688,0.692,0.641	0.005
1222	"Ntsr2"	NA	chrNC_000078.7	+	16706597	16708456	16706597	16706871	16708365	16708456	1222	204,237,305	15,42,54	2492,214,1732	360,25,230	1594	100	0.879116160434	1.0	0.46,0.261,0.262	0.303,0.349,0.321	0.003
1223	"Ntsr2"	NA	chrNC_000078.7	+	16706597	16708456	16706597	16706876	16708365	16708456	1223	204,237,305	0,0,2	2488,214,1732	7,0,5	1589	100	0.0603393309734	0.3070112542293943	1.0,1.0,0.906	0.957,1.0,0.956	-0.002
1228	"Gm40720"	NA	chrNC_000076.7	+	82030850	82031232	82030850	82030977	82031171	82031232	1228	12,4,12	2,0,0	10,8,13	0,1,0	294	100	1	1.0	0.671,1.0,1.0	1.0,0.731,1.0	-0.02
1229	"Gm40720"	NA	chrNC_000076.7	+	82034971	82037322	82034971	82035070	82037225	82037322	1229	4,5,8	2,1,2	9,4,9	0,0,2	2255	100	0.111529565096	0.4383498230472999	0.081,0.181,0.151	1.0,1.0,0.166	-0.584
1230	"Ankrd24"	NA	chrNC_000076.7	+	81471521	81472260	81471521	81471586	81472202	81472260	1230	66,63,81	32,24,21	85,117,128	28,14,20	716	100	0.0160526713067	0.13583527440454354	0.224,0.268,0.35	0.298,0.539,0.472	-0.156
1231	"Ankrd24"	NA	chrNC_000076.7	+	81471521	81472260	81471521	81471691	81472202	81472260	1231	46,55,60	2,2,1	58,99,102	0,0,4	611	100	0.316835540501	0.7790798708865725	0.79,0.818,0.908	1.0,1.0,0.807	-0.097
1232	"Ankrd24"	NA	chrNC_000076.7	+	81475861	81476646	81475861	81475969	81476601	81476646	1232	251,237,202	6,7,4	247,251,386	8,8,14	732	100	0.250640262965	0.6811292642407635	0.851,0.822,0.873	0.808,0.811,0.79	0.046
1233	"Sirt6"	NA	chrNC_000076.7	-	81457620	81458513	81457620	81457912	81458241	81458513	1233	240,250,180	13,20,24	230,208,275	21,18,10	429	100	0.41200339351	0.869031516001343	0.811,0.744,0.636	0.719,0.729,0.865	-0.041
1234	"Tle2"	NA	chrNC_000076.7	+	81416090	81416501	81416090	81416132	81416317	81416501	1234	58,69,41	2,0,0	42,33,176	0,0,3	285	100	0.53526395222	0.9884643820823515	0.911,1.0,1.0	1.0,1.0,0.954	-0.014
1235	"Tle2"	NA	chrNC_000076.7	+	81416090	81416501	81416090	81416165	81416317	81416501	1235	45,54,38	4,3,0	36,30,152	3,1,5	252	100	0.754881423707	1.0	0.817,0.877,1.0	0.826,0.923,0.923	0.007
1236	"Tle2"	NA	chrNC_000076.7	+	81416090	81416501	81416090	81416132	81416320	81416501	1236	58,69,41	0,2,0	42,33,177	0,1,1	288	100	1	1.0	1.0,0.923,1.0	1.0,0.92,0.984	0.006
1237	"Tle2"	NA	chrNC_000076.7	+	81416090	81416501	81416090	81416165	81416320	81416501	1237	45,54,38	0,6,2	36,30,153	1,1,16	255	100	0.337825492776	0.8047236281900103	1.0,0.779,0.882	0.934,0.922,0.789	0.005
1239	"Plekhj1"	NA	chrNC_000076.7	-	80631932	80632452	80631932	80632356	80632424	80632452	1239	64,67,69	399,486,443	59,63,98	383,396,475	168	100	0.282710533636	0.7333509260771913	0.087,0.076,0.085	0.084,0.087,0.109	-0.011
1240	"Dot1l"	NA	chrNC_000076.7	+	80627577	80631295	80627577	80627673	80629340	80631295	1240	712,498,402	0,0,0	487,664,948	2,0,0	1767	100	1	1.0	1.0,1.0,1.0	0.932,1.0,1.0	0.023
1241	"Dot1l"	NA	chrNC_000076.7	+	80627976	80631295	80627976	80628607	80629340	80631295	1241	381,280,171	9,2,6	238,371,436	3,5,7	833	100	0.395350060255	0.8587807410556069	0.836,0.944,0.774	0.905,0.899,0.882	-0.044
1242	"Izumo4"	NA	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540123	80540269	1242	111,83,99	8,15,16	97,127,134	19,12,11	195	100	0.680283110194	1.0	0.877,0.739,0.76	0.724,0.844,0.862	-0.018
1243	"Izumo4"	NA	chrNC_000076.7	+	80540013	80540269	80540013	80540028	80540251	80540269	1243	170,127,166	210,174,216	136,179,230	294,225,226	323	100	0.663755797954	1.0	0.2,0.184,0.192	0.125,0.198,0.24	0.004
1244	"Izumo4"	NA	chrNC_000076.7	+	80540013	80540269	80540013	80540123	80540251	80540269	1244	88,72,101	16,10,7	65,93,161	19,10,5	228	100	0.717156140243	1.0	0.707,0.759,0.864	0.6,0.803,0.934	-0.002
1245	"Izumo4"	NA	chrNC_000076.7	+	80540454	80541209	80540454	80540547	80540897	80541209	1245	848,596,695	143,152,191	797,930,848	252,183,224	450	100	0.45232650348	0.9166474317313683	0.569,0.466,0.447	0.413,0.53,0.457	0.027
1248	"Csnk1g2"	NA	chrNC_000076.7	+	80473843	80474143	80473843	80473913	80473994	80474143	1248	137,109,104	605,672,553	91,76,100	617,589,695	181	100	0.00954451043319	0.09838413021028629	0.111,0.082,0.094	0.075,0.067,0.074	0.024
1249	"Rexo1"	NA	chrNC_000076.7	-	80378398	80378857	80378398	80378658	80378741	80378857	1249	71,77,63	116,130,98	77,104,102	87,111,142	183	100	0.0312728928906	0.20489030720232979	0.251,0.245,0.26	0.326,0.339,0.282	-0.064
1250	"Rexo1"	NA	chrNC_000076.7	-	80384898	80386899	80384898	80385023	80385166	80386899	1250	46,58,39	4,5,0	31,25,71	6,1,2	243	100	0.694955237502	1.0	0.826,0.827,1.0	0.68,0.911,0.936	0.042
1251	"Mex3d"	NA	chrNC_000076.7	-	80216188	80218455	80216188	80216896	80217072	80218455	1251	183,208,209	10,11,7	164,182,206	20,11,10	276	100	0.0820451332495	0.36308371123121264	0.869,0.873,0.915	0.748,0.857,0.882	0.057
1252	"Pcsk4"	NA	chrNC_000076.7	-	80158557	80159009	80158557	80158682	80158823	80159009	1252	34,29,30	8,5,14	73,18,98	41,20,26	241	100	0.112639009493	0.440116324897039	0.638,0.706,0.471	0.425,0.272,0.61	0.169
1253	"Pcsk4"	NA	chrNC_000076.7	-	80158823	80159434	80158823	80159009	80159316	80159434	1253	77,89,104	1,8,4	251,66,166	16,1,7	407	100	0.812056894368	1.0	0.95,0.732,0.865	0.794,0.942,0.854	-0.014
1254	"Pcsk4"	NA	chrNC_000076.7	-	80159316	80159610	80159316	80159434	80159506	80159610	1254	4,7,7	8,12,20	8,14,16	46,8,38	172	100	0.869723605102	1.0	0.225,0.253,0.169	0.092,0.504,0.197	-0.049
1255	"Cirbp"	NA	chrNC_000076.7	+	80006527	80007489	80006527	80006598	80006815	80007489	1255	358,202,347	425,542,419	449,378,292	445,423,511	317	100	0.0787985902381	0.3529402564093341	0.21,0.105,0.207	0.241,0.22,0.153	-0.031
1257	"Arhgap45"	NA	chrNC_000076.7	+	79857379	79857693	79857379	79857517	79857628	79857693	1257	1,1,0	2,15,2	1,1,2	9,2,8	211	100	0.29986517422	0.7559704193957548	0.192,0.031,0.0	0.05,0.192,0.106	-0.042
1258	"Tmem259"	NA	chrNC_000076.7	-	79814225	79814439	79814225	79814258	79814381	79814439	1258	908,785,854	49,88,62	794,864,867	49,58,95	223	100	0.907952876642	1.0	0.893,0.8,0.861	0.879,0.87,0.804	0.0
1259	"Tmem259"	NA	chrNC_000076.7	-	79814225	79814439	79814225	79814309	79814381	79814439	1259	521,439,446	522,488,530	428,434,411	504,612,651	172	100	0.017149076843	0.1403933473796051	0.367,0.343,0.329	0.331,0.292,0.269	0.049
1260	"Kiss1r"	NA	chrNC_000076.7	+	79757385	79758107	79757385	79757883	79758046	79758107	1260	33,21,17	7,1,4	9,9,58	1,0,1	263	100	9.11602657886e-05	0.004788155599781548	0.642,0.889,0.618	0.774,1.0,0.957	-0.194
1261	"Plppr3"	NA	chrNC_000076.7	-	79702668	79703141	79702668	79702712	79703005	79703141	1261	195,299,146	1,1,3	228,183,690	0,4,0	393	100	0.526291518529	0.9844616198548356	0.98,0.987,0.925	1.0,0.921,1.0	-0.01
1262	"Plppr3"	NA	chrNC_000076.7	-	79702668	79703141	79702668	79702822	79703005	79703141	1262	62,120,58	0,2,0	68,65,246	1,1,6	283	100	0.0261897118728	0.18027599709236136	1.0,0.955,1.0	0.96,0.958,0.935	0.034
1263	"Plppr3"	NA	chrNC_000076.7	-	79702668	79703141	79702668	79702864	79703005	79703141	1263	22,35,15	58,82,32	19,28,75	95,53,204	241	100	0.391606626131	0.8544524622240736	0.136,0.15,0.163	0.077,0.18,0.132	0.02
1264	"Plppr3"	NA	chrNC_000076.7	-	79709853	79710412	79709853	79709941	79710122	79710412	1264	218,285,107	3,5,7	297,174,666	3,1,14	281	100	0.283381909701	0.7333509260771913	0.963,0.953,0.845	0.972,0.984,0.944	-0.046
1265	"Plppr3"	NA	chrNC_000076.7	-	79709853	79710412	79709853	79709989	79710122	79710412	1265	181,227,82	0,0,0	250,150,569	0,1,1	233	100	1	1.0	1.0,1.0,1.0	1.0,0.985,0.996	0.006
1266	"Plppr3"	NA	chrNC_000076.7	-	79709853	79710412	79709853	79710004	79710122	79710412	1266	178,205,77	0,0,0	227,139,529	4,0,5	218	100	0.469688631954	0.9330686877441092	1.0,1.0,1.0	0.963,1.0,0.98	0.019
1267	"Polrmt"	NA	chrNC_000076.7	-	79573290	79573547	79573290	79573343	79573433	79573547	1267	34,35,29	97,66,125	22,26,52	66,91,116	190	100	0.80731945715	1.0	0.156,0.218,0.109	0.149,0.131,0.191	0.004
1269	"Zfp62"	NA	chrNC_000077.7	+	49104416	49105481	49104416	49104469	49105049	49105481	1269	39,32,22	8,10,10	35,42,77	3,9,1	680	100	0.00779612398821	0.08764484652008717	0.418,0.32,0.244	0.632,0.407,0.919	-0.325
1270	"Zfp62"	NA	chrNC_000077.7	+	49104416	49105481	49104416	49104473	49105049	49105481	1270	39,32,22	0,1,0	35,42,77	0,0,0	676	100	1	1.0	1.0,0.826,1.0	1.0,1.0,1.0	-0.058
1271	"Zfp62"	NA	chrNC_000077.7	+	49104416	49105481	49104416	49104469	49105352	49105481	1271	65,45,37	2,1,0	55,58,102	0,2,0	983	100	0.755830598295	1.0	0.768,0.821,1.0	1.0,0.747,1.0	-0.053
1272	"Zfp62"	NA	chrNC_000077.7	+	49104416	49105481	49104416	49104473	49105352	49105481	1272	65,45,37	0,0,1	55,58,102	0,0,0	979	100	1	1.0	1.0,1.0,0.791	1.0,1.0,1.0	-0.07
1273	"Zfp62"	NA	chrNC_000077.7	+	49105049	49105481	49105049	49105145	49105352	49105481	1273	27,13,15	2,1,0	20,16,21	0,1,0	307	100	0.728806479033	1.0	0.815,0.809,1.0	1.0,0.839,1.0	-0.072
1274	"Zfp62"	NA	chrNC_000077.7	+	49104416	49105481	49104416	49104469	49105381	49105481	1274	66,46,38	2,0,2	55,59,103	0,1,3	1012	100	0.734114322942	1.0	0.765,1.0,0.652	1.0,0.854,0.772	-0.07
1275	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35086114	35085375	35085656	35085980	35086114	1275	818,766,902	14,24,25	941,897,885	46,13,13	424	100	0.91631096374	1.0	0.932,0.883,0.895	0.828,0.942,0.941	-0.0
1276	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35087256	35085375	35085656	35086612	35087256	1276	1654,1605,1849	0,0,0	1601,1837,1606	0,0,1	1056	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
1277	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35087256	35085375	35086114	35086612	35087256	1277	785,782,886	76,81,80	601,874,666	130,97,133	598	100	0.00100117311437	0.0230774004204423	0.633,0.618,0.649	0.436,0.601,0.456	0.136
1278	"Prpf4b"	NA	chrNC_000079.7	+	35086612	35087256	35086612	35086658	35087169	35087256	1278	451,332,371	67,66,47	565,433,483	78,60,83	611	100	0.761318055057	1.0	0.524,0.452,0.564	0.542,0.542,0.488	-0.011
1279	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35087585	35085375	35087256	35087512	35087585	1279	106,103,129	54,26,38	146,116,123	68,47,39	356	100	0.480596662272	0.9475887421043003	0.355,0.527,0.488	0.376,0.409,0.47	0.038
1280	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35088072	35085375	35087256	35088026	35088072	1280	423,362,413	74,64,44	566,418,476	91,65,105	870	100	0.307316591121	0.7650678771963357	0.397,0.394,0.519	0.417,0.425,0.343	0.042
1281	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35088072	35085375	35087585	35088026	35088072	1281	324,268,293	39,36,27	436,310,371	34,29,28	541	100	0.0475766732028	0.26649591073736223	0.606,0.579,0.667	0.703,0.664,0.71	-0.075
1282	"Prpf4b"	NA	chrNC_000079.7	+	35085375	35090047	35085375	35088072	35089865	35090047	1282	1065,860,905	87,73,73	1208,1040,1143	119,63,112	1893	100	0.840412728062	1.0	0.393,0.384,0.396	0.349,0.466,0.35	0.003
1283	"Gm867"	NA	chrNC_000076.7	-	75773552	75775165	75773552	75774190	75774995	75775165	1283	438,441,633	202,346,439	929,537,568	662,269,328	905	100	0.497092594932	0.9618936588509783	0.193,0.123,0.137	0.134,0.181,0.161	-0.008
1284	"Cabin1"	NA	chrNC_000076.7	-	75551432	75553532	75551432	75551584	75553271	75553532	1284	219,247,168	113,158,126	147,216,319	152,125,126	1787	100	0.782094310025	1.0	0.098,0.08,0.069	0.051,0.088,0.124	-0.005
1287	"Morc2a"	NA	chrNC_000077.7	+	3599436	3600447	3599436	3600146	3600307	3600447	1287	182,147,134	25,29,33	174,190,224	18,19,44	261	100	0.11476793117	0.44303186923937354	0.736,0.66,0.609	0.787,0.793,0.661	-0.079
